instance_folder,instance_id,method,time_limit,feasibility,obj,time_offline,time_online,start_times,real_durations
j30,2,robust,60,False,inf,inf,inf,,"[0, 8, 6, 5, 3, 6, 5, 6, 7, 7, 8, 6, 4, 1, 1, 5, 6, 1, 9, 9, 4, 2, 5, 5, 4, 1, 7, 1, 5, 6, 1, 0]"
j30,2,robust,60,False,inf,inf,inf,,"[0, 6, 10, 3, 5, 5, 2, 8, 7, 10, 6, 8, 4, 1, 1, 5, 3, 1, 7, 9, 4, 1, 9, 9, 4, 1, 7, 1, 4, 4, 3, 0]"
j30,2,robust,60,False,inf,inf,inf,,"[0, 6, 6, 3, 4, 8, 4, 6, 4, 8, 7, 8, 5, 1, 2, 4, 4, 1, 5, 7, 6, 2, 6, 9, 6, 1, 8, 1, 4, 6, 1, 0]"
j30,2,robust,60,False,inf,inf,inf,,"[0, 7, 6, 2, 3, 8, 5, 8, 7, 12, 8, 4, 6, 1, 1, 8, 5, 1, 6, 6, 7, 2, 5, 6, 4, 1, 9, 1, 8, 6, 3, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 11, 7, 2, 6, 1, 5, 4, 5, 3, 2, 2, 4, 10, 11, 10, 3, 8, 8, 5, 10, 9, 7, 7, 8, 11, 4, 1, 1, 1, 5, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 7, 5, 5, 6, 1, 4, 4, 3, 5, 3, 3, 3, 10, 7, 6, 2, 11, 7, 5, 7, 6, 6, 6, 5, 9, 2, 1, 1, 2, 5, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 10, 6, 2, 6, 1, 3, 6, 3, 4, 2, 2, 4, 8, 8, 7, 2, 12, 5, 6, 12, 11, 7, 8, 5, 9, 4, 1, 1, 1, 4, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 8, 5, 5, 9, 1, 2, 5, 4, 4, 2, 2, 4, 7, 11, 9, 2, 6, 8, 5, 10, 9, 6, 5, 7, 10, 5, 1, 1, 3, 2, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 11, 8, 3, 6, 1, 2, 5, 2, 3, 4, 5, 7, 7, 7, 6, 4, 10, 8, 3, 10, 7, 7, 6, 4, 8, 5, 1, 2, 3, 2, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 10, 6, 4, 6, 1, 3, 5, 4, 4, 4, 5, 3, 12, 11, 7, 4, 10, 4, 4, 8, 7, 7, 7, 4, 11, 2, 1, 2, 2, 5, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 6, 5, 5, 7, 1, 3, 7, 2, 5, 2, 5, 3, 9, 7, 8, 6, 11, 4, 3, 11, 9, 4, 6, 4, 11, 5, 1, 1, 1, 4, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 11, 7, 2, 8, 1, 4, 3, 3, 5, 5, 5, 4, 8, 10, 9, 2, 12, 4, 7, 8, 10, 5, 5, 7, 6, 2, 1, 1, 2, 4, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 7, 4, 2, 9, 1, 2, 4, 4, 2, 6, 5, 6, 12, 9, 9, 5, 8, 7, 6, 11, 10, 6, 7, 8, 10, 2, 1, 2, 1, 5, 0]"
j30,4,robust,60,False,inf,inf,inf,,"[0, 11, 5, 5, 6, 1, 4, 5, 4, 2, 4, 4, 4, 10, 6, 10, 6, 12, 5, 6, 7, 10, 4, 7, 5, 6, 2, 1, 1, 3, 2, 0]"
j30,5,robust,60,False,inf,inf,inf,,"[0, 5, 2, 5, 3, 7, 11, 1, 1, 3, 3, 1, 5, 1, 6, 2, 1, 3, 8, 1, 8, 2, 5, 8, 4, 11, 6, 4, 5, 1, 1, 0]"
j30,5,robust,60,False,inf,inf,inf,,"[0, 4, 1, 7, 4, 7, 9, 1, 1, 4, 2, 1, 5, 2, 6, 3, 2, 5, 5, 1, 6, 2, 9, 7, 2, 9, 8, 3, 5, 1, 1, 0]"
j30,5,robust,60,False,inf,inf,inf,,"[0, 4, 1, 5, 6, 8, 11, 2, 1, 6, 4, 1, 5, 2, 8, 5, 2, 3, 6, 1, 8, 1, 8, 5, 4, 6, 9, 5, 6, 1, 1, 0]"
j30,5,robust,60,False,inf,inf,inf,,"[0, 6, 1, 8, 2, 6, 10, 2, 1, 4, 3, 1, 5, 1, 8, 2, 2, 4, 9, 1, 10, 3, 8, 8, 5, 9, 7, 6, 5, 1, 2, 0]"
j30,7,robust,60,False,inf,inf,inf,,"[0, 2, 6, 1, 1, 5, 2, 9, 2, 3, 2, 7, 7, 5, 3, 1, 1, 1, 5, 1, 1, 1, 11, 3, 2, 8, 10, 8, 2, 2, 6, 0]"
j30,7,robust,60,False,inf,inf,inf,,"[0, 2, 7, 1, 1, 5, 2, 6, 2, 3, 3, 9, 4, 3, 4, 2, 1, 1, 8, 2, 3, 1, 11, 1, 5, 5, 9, 7, 4, 2, 8, 0]"
j30,7,robust,60,False,inf,inf,inf,,"[0, 2, 3, 2, 1, 3, 2, 7, 2, 3, 4, 11, 3, 2, 4, 2, 1, 2, 8, 1, 3, 1, 6, 2, 5, 8, 9, 11, 3, 2, 6, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 5, 5, 2, 2, 6, 3, 2, 9, 2, 2, 6, 11, 3, 7, 6, 1, 9, 3, 2, 7, 7, 2, 3, 1, 1, 7, 7, 1, 10, 6, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 8, 5, 3, 1, 9, 3, 4, 7, 2, 2, 12, 7, 3, 11, 10, 2, 11, 3, 2, 4, 3, 4, 4, 1, 1, 5, 6, 1, 8, 12, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 5, 4, 2, 2, 8, 2, 2, 9, 2, 4, 8, 10, 2, 9, 11, 1, 9, 6, 2, 8, 7, 6, 3, 1, 1, 4, 7, 1, 6, 11, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 7, 8, 2, 2, 5, 4, 6, 9, 1, 2, 7, 12, 1, 7, 6, 1, 9, 3, 1, 8, 7, 4, 4, 1, 1, 4, 4, 1, 8, 6, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 6, 6, 1, 3, 5, 3, 4, 6, 2, 2, 8, 6, 2, 6, 7, 2, 6, 3, 2, 5, 4, 6, 6, 1, 1, 7, 3, 2, 6, 9, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 6, 6, 2, 2, 9, 2, 2, 8, 2, 3, 11, 6, 3, 11, 6, 1, 8, 5, 1, 6, 3, 5, 5, 1, 1, 5, 5, 1, 9, 6, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 5, 8, 3, 1, 7, 2, 5, 5, 1, 2, 11, 8, 2, 6, 10, 2, 6, 3, 1, 8, 7, 5, 5, 1, 1, 7, 6, 1, 9, 12, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 8, 8, 3, 1, 9, 2, 5, 8, 1, 5, 11, 12, 3, 11, 7, 2, 6, 4, 1, 6, 3, 4, 3, 1, 1, 8, 3, 1, 10, 12, 0]"
j30,9,robust,60,False,inf,inf,inf,,"[0, 6, 7, 2, 1, 6, 4, 3, 5, 1, 4, 12, 10, 2, 6, 6, 2, 7, 2, 1, 7, 5, 5, 6, 1, 1, 8, 6, 1, 6, 6, 0]"
j30,10,robust,60,False,inf,inf,inf,,"[0, 2, 7, 2, 4, 4, 7, 3, 6, 2, 8, 8, 1, 2, 5, 6, 6, 1, 5, 7, 5, 1, 1, 3, 4, 1, 5, 6, 7, 3, 1, 0]"
j30,11,robust,60,True,63.0,0.06183004379272461,0.0005750656127929688,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 6, 9, 6, 3, 9, 5, 2, 1, 1, 4, 9, 1, 8, 12, 7, 1, 3, 7, 1, 6, 1, 5, 9, 1, 3, 2, 2, 1, 3, 7, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.00048828125,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 4, 6, 12, 2, 12, 6, 3, 1, 1, 4, 6, 1, 4, 10, 7, 1, 1, 3, 2, 7, 3, 3, 5, 1, 3, 5, 2, 1, 2, 4, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.0004937648773193359,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 4, 8, 10, 2, 7, 8, 2, 1, 1, 5, 9, 1, 4, 11, 9, 1, 2, 5, 2, 4, 1, 3, 7, 1, 3, 3, 1, 1, 2, 6, 0]"
j30,11,robust,60,True,63.0,0.06183004379272461,0.0004830360412597656,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 7, 8, 11, 3, 9, 5, 2, 1, 1, 5, 7, 1, 5, 9, 10, 1, 3, 3, 1, 5, 2, 3, 8, 1, 1, 2, 2, 2, 3, 7, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.000576019287109375,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 5, 9, 9, 5, 11, 5, 5, 1, 1, 7, 8, 1, 8, 12, 10, 1, 2, 7, 2, 4, 1, 4, 5, 1, 2, 4, 2, 1, 2, 4, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.00045800209045410156,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 3, 7, 10, 6, 6, 9, 3, 1, 1, 7, 6, 1, 4, 8, 9, 1, 2, 5, 1, 8, 3, 4, 5, 1, 2, 4, 1, 1, 3, 3, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.00045490264892578125,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 4, 7, 10, 2, 12, 6, 4, 1, 1, 4, 9, 1, 6, 6, 11, 1, 1, 4, 2, 4, 2, 5, 6, 1, 2, 4, 2, 1, 1, 6, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.00047206878662109375,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 3, 8, 6, 5, 7, 7, 5, 1, 1, 7, 5, 1, 4, 11, 9, 1, 2, 4, 2, 4, 3, 3, 5, 1, 1, 4, 2, 2, 1, 5, 0]"
j30,11,robust,60,True,63.0,0.06183004379272461,0.0004627704620361328,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 3, 8, 9, 3, 8, 9, 5, 1, 1, 3, 5, 1, 8, 8, 10, 1, 3, 5, 1, 7, 1, 2, 9, 1, 2, 4, 2, 2, 1, 7, 0]"
j30,11,robust,60,True,62.0,0.06183004379272461,0.00048089027404785156,"[0, 22, 41, 0, 33, 45, 32, 10, 27, 16, 0, 0, 29, 16, 0, 10, 44, 40, 46, 53, 32, 29, 26, 33, 44, 23, 37, 53, 42, 59, 56, 62]","[0, 6, 5, 7, 4, 10, 9, 5, 1, 1, 6, 8, 1, 7, 9, 8, 1, 3, 6, 2, 8, 3, 2, 9, 1, 1, 5, 2, 1, 2, 4, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0006330013275146484,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 11, 9, 10, 6, 2, 3, 7, 3, 4, 5, 7, 5, 11, 8, 3, 4, 1, 6, 7, 8, 9, 1, 7, 4, 6, 5, 4, 4, 5, 6, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005538463592529297,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 12, 11, 7, 7, 2, 5, 5, 4, 4, 8, 4, 2, 6, 7, 4, 3, 1, 7, 4, 6, 8, 1, 3, 3, 5, 2, 5, 7, 2, 11, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005247592926025391,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 9, 7, 8, 6, 1, 3, 6, 5, 5, 4, 4, 5, 12, 8, 5, 3, 3, 4, 3, 7, 7, 2, 4, 5, 6, 4, 3, 3, 5, 7, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005519390106201172,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 7, 11, 9, 6, 1, 3, 8, 5, 8, 7, 6, 5, 11, 4, 5, 6, 1, 8, 7, 6, 5, 1, 5, 2, 4, 5, 7, 4, 5, 7, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005240440368652344,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 6, 8, 10, 10, 1, 2, 5, 7, 5, 4, 5, 5, 7, 6, 6, 6, 3, 6, 3, 6, 7, 1, 5, 2, 3, 4, 7, 3, 4, 11, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005090236663818359,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 11, 7, 8, 7, 2, 2, 6, 3, 4, 5, 3, 3, 9, 5, 3, 6, 1, 7, 3, 8, 5, 2, 4, 4, 6, 3, 3, 3, 3, 9, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005519390106201172,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 7, 7, 11, 6, 1, 3, 4, 7, 6, 7, 7, 4, 12, 4, 5, 5, 2, 5, 5, 9, 8, 1, 3, 6, 4, 5, 7, 5, 2, 11, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005609989166259766,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 9, 6, 6, 10, 2, 4, 5, 3, 8, 7, 3, 3, 8, 8, 6, 5, 3, 7, 6, 8, 7, 2, 6, 6, 5, 4, 7, 7, 2, 9, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005178451538085938,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 9, 6, 9, 11, 1, 4, 5, 3, 6, 6, 5, 2, 8, 5, 6, 2, 1, 8, 4, 8, 6, 1, 4, 4, 3, 4, 3, 3, 4, 10, 0]"
j30,12,robust,60,True,60.0,0.7127799987792969,0.0005321502685546875,"[0, 9, 16, 0, 9, 29, 22, 0, 0, 26, 12, 36, 19, 0, 48, 16, 32, 30, 39, 36, 50, 50, 57, 51, 32, 25, 44, 28, 48, 36, 7, 60]","[0, 7, 12, 6, 6, 2, 3, 4, 7, 7, 6, 6, 2, 12, 8, 5, 2, 1, 4, 7, 6, 9, 2, 5, 4, 6, 3, 6, 7, 2, 6, 0]"
j30,13,robust,60,True,87.0,0.2003622055053711,0.0006020069122314453,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 8, 1, 6, 7, 6, 4, 5, 1, 3, 10, 1, 8, 1, 3, 8, 1, 4, 3, 8, 1, 9, 1, 5, 6, 4, 10, 11, 6, 1, 3, 0]"
j30,13,robust,60,True,88.0,0.2003622055053711,0.0005218982696533203,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 6, 2, 12, 6, 4, 5, 6, 1, 3, 6, 1, 8, 1, 3, 6, 1, 3, 5, 8, 1, 6, 1, 2, 5, 4, 11, 7, 5, 2, 6, 0]"
j30,13,robust,60,True,86.0,0.2003622055053711,0.0005469322204589844,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 5, 2, 9, 10, 5, 8, 5, 1, 3, 9, 1, 5, 1, 4, 6, 1, 3, 5, 8, 1, 7, 1, 3, 2, 4, 7, 9, 8, 2, 3, 0]"
j30,13,robust,60,True,88.0,0.2003622055053711,0.0005168914794921875,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 8, 1, 6, 6, 5, 6, 6, 1, 5, 9, 1, 8, 1, 4, 6, 1, 5, 5, 7, 1, 6, 1, 5, 2, 2, 11, 11, 8, 2, 4, 0]"
j30,13,robust,60,True,86.0,0.2003622055053711,0.0005190372467041016,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 9, 2, 11, 9, 3, 7, 9, 1, 5, 10, 1, 8, 1, 6, 7, 1, 2, 4, 6, 1, 7, 1, 6, 3, 5, 7, 6, 6, 1, 6, 0]"
j30,13,robust,60,True,86.0,0.2003622055053711,0.0004980564117431641,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 5, 1, 7, 12, 7, 5, 5, 1, 4, 9, 1, 5, 1, 4, 10, 1, 5, 4, 8, 1, 5, 1, 3, 4, 4, 8, 6, 5, 1, 6, 0]"
j30,13,robust,60,True,88.0,0.2003622055053711,0.0005257129669189453,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 5, 1, 11, 11, 4, 6, 6, 1, 3, 10, 1, 6, 1, 2, 11, 1, 3, 3, 6, 1, 6, 1, 5, 3, 3, 11, 10, 8, 2, 2, 0]"
j30,13,robust,60,True,86.0,0.2003622055053711,0.0004839897155761719,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 8, 2, 6, 9, 4, 6, 9, 1, 3, 6, 1, 4, 1, 5, 7, 2, 5, 3, 6, 1, 5, 1, 6, 4, 3, 9, 10, 6, 1, 2, 0]"
j30,13,robust,60,True,87.0,0.2003622055053711,0.0005099773406982422,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 8, 2, 11, 11, 4, 6, 9, 1, 5, 6, 1, 4, 1, 6, 8, 2, 2, 4, 8, 1, 5, 1, 5, 2, 2, 10, 11, 6, 2, 3, 0]"
j30,13,robust,60,True,87.0,0.2003622055053711,0.0005090236663818359,"[0, 0, 10, 29, 8, 0, 0, 16, 19, 21, 64, 45, 20, 69, 50, 57, 36, 71, 57, 71, 55, 77, 47, 57, 27, 39, 77, 22, 34, 16, 43, 86]","[0, 5, 1, 9, 6, 4, 6, 9, 1, 2, 9, 1, 7, 1, 5, 9, 1, 5, 4, 9, 1, 9, 1, 5, 4, 2, 10, 6, 7, 2, 2, 0]"
j30,14,robust,60,True,69.0,0.056326866149902344,0.0006029605865478516,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 1, 1, 7, 6, 1, 5, 6, 1, 7, 9, 2, 8, 5, 3, 10, 11, 8, 10, 9, 1, 8, 1, 2, 2, 3, 6, 10, 3, 0]"
j30,14,robust,60,True,69.0,0.056326866149902344,0.0005083084106445312,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 3, 1, 11, 4, 1, 6, 11, 1, 12, 6, 2, 4, 8, 2, 6, 6, 11, 9, 8, 1, 5, 1, 4, 3, 2, 5, 7, 5, 0]"
j30,14,robust,60,True,70.0,0.056326866149902344,0.0004899501800537109,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 1, 1, 2, 9, 7, 1, 7, 10, 1, 6, 8, 2, 6, 4, 1, 7, 8, 8, 7, 6, 1, 5, 2, 5, 3, 2, 8, 9, 3, 0]"
j30,14,robust,60,True,69.0,0.056326866149902344,0.0004980564117431641,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 3, 1, 1, 8, 5, 1, 6, 9, 1, 10, 7, 3, 4, 4, 2, 7, 11, 9, 6, 6, 1, 8, 2, 4, 3, 1, 7, 11, 5, 0]"
j30,14,robust,60,True,70.0,0.056326866149902344,0.0005178451538085938,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 1, 1, 9, 7, 1, 9, 11, 1, 10, 6, 1, 8, 6, 1, 11, 8, 10, 7, 7, 1, 4, 1, 2, 1, 1, 8, 7, 6, 0]"
j30,14,robust,60,True,69.0,0.056326866149902344,0.0005109310150146484,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 1, 3, 9, 4, 1, 7, 10, 1, 10, 7, 3, 4, 5, 3, 12, 8, 6, 11, 7, 1, 6, 1, 4, 1, 3, 5, 8, 3, 0]"
j30,14,robust,60,True,70.0,0.056326866149902344,0.0005018711090087891,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 1, 3, 6, 3, 1, 6, 11, 1, 6, 6, 2, 5, 8, 1, 9, 11, 6, 9, 6, 1, 7, 2, 4, 2, 2, 8, 11, 2, 0]"
j30,14,robust,60,True,69.0,0.056326866149902344,0.0004899501800537109,"[0, 12, 4, 0, 8, 26, 42, 0, 0, 4, 0, 10, 14, 4, 33, 3, 24, 18, 29, 43, 42, 17, 56, 24, 14, 50, 12, 54, 62, 29, 57, 69]","[0, 1, 2, 1, 2, 9, 4, 1, 6, 11, 1, 6, 5, 1, 6, 7, 1, 8, 6, 11, 9, 9, 1, 5, 1, 2, 1, 3, 4, 11, 6, 0]"
