instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,time_limit_pi,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 1, 3, 6, 2, 3, 4, 3, 2, 2, 7, 3, 7, 5, 1, 3, 11, 5, 8, 8, 1, 6, 8, 2, 4, 2, 6, 5, 5, 1, 6, 4, 2, 1, 4, 2, 1, 7, 2, 2, 1, 5, 3, 4, 6, 1, 2, 6, 4, 7, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 1, 3, 6, 1, 5, 8, 2, 3, 2, 4, 3, 6, 7, 2, 3, 8, 4, 4, 6, 2, 8, 7, 2, 3, 5, 5, 4, 7, 1, 6, 6, 1, 1, 3, 1, 2, 4, 2, 5, 1, 2, 2, 7, 11, 1, 1, 7, 6, 11, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 2, 3, 8, 1, 6, 8, 6, 5, 2, 7, 2, 6, 7, 3, 1, 11, 5, 8, 6, 2, 5, 4, 1, 6, 2, 5, 8, 6, 1, 9, 4, 1, 1, 6, 2, 1, 7, 1, 4, 3, 2, 2, 5, 8, 2, 2, 3, 4, 8, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 3, 6, 3, 4, 8, 4, 2, 2, 3, 2, 11, 3, 2, 2, 7, 7, 8, 8, 1, 4, 7, 2, 2, 5, 6, 6, 9, 2, 5, 3, 2, 2, 4, 2, 2, 3, 3, 2, 1, 4, 2, 6, 10, 1, 1, 3, 6, 9, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 2, 4, 7, 1, 6, 4, 2, 3, 1, 5, 1, 12, 5, 1, 2, 9, 3, 4, 9, 2, 6, 5, 1, 6, 5, 5, 5, 7, 1, 9, 6, 3, 2, 6, 3, 2, 6, 2, 6, 3, 6, 1, 3, 9, 2, 1, 6, 4, 6, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 5, 5, 3, 4, 8, 2, 2, 1, 4, 2, 10, 4, 3, 2, 12, 4, 4, 5, 1, 8, 5, 1, 2, 4, 5, 7, 6, 1, 9, 6, 3, 2, 7, 3, 2, 7, 1, 2, 1, 6, 3, 4, 11, 1, 2, 5, 5, 11, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 2, 6, 9, 1, 3, 7, 4, 2, 2, 6, 1, 8, 6, 1, 2, 11, 5, 5, 8, 1, 4, 5, 1, 3, 5, 8, 5, 7, 2, 5, 5, 1, 1, 3, 3, 1, 7, 3, 6, 3, 5, 1, 7, 8, 1, 1, 4, 5, 11, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 2, 4, 5, 2, 7, 8, 4, 4, 2, 4, 1, 6, 3, 3, 3, 10, 4, 7, 6, 2, 6, 8, 2, 2, 5, 5, 8, 7, 2, 6, 4, 1, 1, 3, 3, 2, 6, 3, 2, 2, 2, 2, 5, 8, 1, 1, 6, 5, 8, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 1, 5, 5, 1, 4, 4, 4, 5, 1, 3, 3, 10, 6, 1, 3, 9, 4, 6, 5, 1, 5, 8, 1, 5, 2, 9, 6, 6, 1, 5, 6, 2, 2, 5, 3, 1, 3, 1, 2, 3, 4, 1, 3, 10, 2, 1, 4, 5, 10, 0]",,0.40542006492614746,0.0
ubo50,1,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 2, 2, 4, 6, 3, 7, 5, 2, 4, 2, 5, 2, 7, 5, 1, 1, 11, 6, 8, 6, 2, 4, 8, 1, 5, 4, 9, 7, 7, 1, 7, 7, 1, 1, 7, 3, 1, 7, 3, 5, 2, 2, 1, 7, 9, 1, 2, 6, 6, 10, 0]",,0.40542006492614746,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 5, 1, 6, 8, 3, 3, 5, 6, 7, 1, 6, 6, 1, 8, 12, 1, 1, 1, 5, 7, 4, 3, 2, 7, 3, 5, 8, 1, 1, 3, 7, 5, 3, 1, 4, 7, 1, 6, 5, 7, 3, 5, 2, 6, 9, 10, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 2, 1, 2, 4, 1, 6, 9, 5, 2, 4, 6, 7, 2, 10, 4, 2, 8, 10, 1, 1, 1, 4, 4, 4, 1, 2, 5, 4, 6, 9, 1, 1, 6, 8, 2, 6, 1, 3, 6, 2, 6, 7, 8, 1, 3, 1, 6, 11, 6, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 2, 1, 2, 6, 1, 8, 6, 4, 3, 5, 8, 7, 2, 9, 6, 2, 10, 6, 1, 2, 1, 5, 7, 5, 1, 1, 7, 4, 5, 6, 1, 2, 6, 7, 4, 4, 1, 6, 7, 3, 6, 5, 7, 2, 4, 2, 2, 8, 7, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 2, 1, 8, 5, 5, 2, 4, 6, 8, 1, 8, 3, 2, 11, 6, 1, 1, 2, 4, 7, 3, 2, 1, 5, 5, 6, 11, 1, 2, 4, 8, 5, 6, 1, 3, 11, 2, 5, 5, 8, 3, 3, 1, 2, 6, 10, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 4, 1, 4, 7, 3, 5, 4, 7, 6, 1, 6, 2, 2, 10, 9, 2, 2, 2, 4, 6, 5, 2, 1, 7, 2, 5, 11, 1, 1, 3, 8, 2, 6, 1, 5, 11, 1, 5, 7, 6, 2, 6, 3, 3, 7, 6, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 2, 1, 2, 5, 1, 7, 6, 5, 5, 2, 6, 8, 2, 12, 3, 1, 7, 8, 2, 1, 1, 5, 7, 3, 2, 1, 5, 3, 4, 9, 1, 1, 5, 5, 5, 4, 1, 4, 6, 1, 5, 5, 7, 3, 5, 1, 4, 10, 6, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 1, 1, 1, 4, 1, 5, 7, 2, 4, 2, 7, 8, 1, 8, 3, 1, 7, 10, 1, 2, 2, 3, 8, 4, 3, 1, 4, 2, 3, 8, 1, 2, 5, 7, 2, 5, 1, 5, 10, 2, 3, 8, 6, 2, 3, 3, 2, 8, 7, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 5, 1, 8, 6, 4, 5, 3, 7, 6, 2, 10, 3, 3, 11, 6, 1, 1, 2, 2, 4, 4, 2, 2, 3, 4, 2, 10, 1, 1, 6, 8, 5, 6, 1, 4, 11, 3, 5, 5, 6, 2, 4, 2, 3, 6, 7, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 2, 1, 6, 8, 4, 4, 5, 8, 7, 2, 10, 6, 3, 11, 10, 1, 2, 2, 4, 4, 5, 2, 1, 6, 2, 4, 8, 1, 1, 3, 9, 2, 6, 1, 3, 9, 3, 6, 5, 6, 1, 6, 1, 2, 11, 11, 0]",,0.1632862091064453,0.0
ubo50,2,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 1, 1, 6, 1, 6, 5, 4, 5, 5, 7, 5, 1, 6, 4, 1, 7, 8, 1, 1, 1, 2, 6, 2, 2, 2, 4, 3, 6, 6, 1, 2, 4, 7, 5, 6, 1, 2, 11, 1, 7, 9, 9, 3, 5, 3, 6, 10, 9, 0]",,0.1632862091064453,0.0
ubo50,3,proactive,10,inf,174.0,100.0,600,,False,True,"[0, 2, 4, 8, 1, 2, 7, 10, 6, 9, 1, 7, 5, 1, 4, 7, 7, 9, 5, 2, 8, 5, 7, 6, 1, 3, 5, 11, 8, 2, 4, 10, 5, 9, 1, 2, 1, 10, 7, 6, 4, 2, 3, 8, 6, 5, 3, 2, 4, 4, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.00138092041015625
ubo50,3,proactive,10,232.0,167.0,38.92215568862275,600,,True,True,"[0, 2, 6, 4, 2, 2, 7, 7, 6, 7, 1, 5, 3, 1, 2, 9, 6, 9, 7, 1, 7, 4, 8, 7, 1, 2, 4, 7, 8, 4, 6, 12, 3, 6, 1, 1, 2, 7, 6, 10, 7, 3, 2, 8, 3, 6, 3, 1, 6, 4, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0011639595031738281
ubo50,3,proactive,10,232.0,166.0,39.75903614457831,600,,True,True,"[0, 3, 8, 8, 1, 2, 4, 6, 11, 9, 1, 5, 2, 2, 5, 5, 6, 10, 7, 2, 7, 6, 11, 8, 2, 3, 5, 6, 7, 2, 8, 9, 3, 7, 1, 2, 1, 6, 8, 7, 3, 5, 5, 5, 4, 3, 5, 2, 4, 5, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0011892318725585938
ubo50,3,proactive,10,inf,172.0,100.0,600,,False,True,"[0, 6, 8, 7, 1, 2, 3, 8, 7, 7, 1, 7, 6, 2, 4, 7, 7, 7, 5, 1, 4, 6, 7, 5, 2, 3, 3, 9, 9, 5, 7, 11, 3, 7, 1, 1, 2, 7, 8, 11, 5, 5, 4, 4, 4, 4, 5, 2, 6, 8, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0012040138244628906
ubo50,3,proactive,10,232.0,167.0,38.92215568862275,600,,True,True,"[0, 3, 4, 7, 2, 1, 6, 10, 6, 9, 1, 6, 3, 2, 5, 5, 5, 6, 5, 2, 4, 6, 10, 8, 1, 3, 7, 7, 7, 5, 6, 11, 7, 6, 2, 1, 2, 9, 6, 8, 3, 3, 3, 6, 3, 6, 3, 2, 3, 7, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0011529922485351562
ubo50,3,proactive,10,232.0,173.0,34.104046242774565,600,,True,True,"[0, 3, 6, 8, 2, 1, 7, 10, 11, 7, 1, 6, 5, 2, 5, 8, 7, 9, 6, 2, 4, 6, 10, 7, 2, 3, 4, 10, 6, 3, 5, 7, 5, 7, 1, 2, 1, 9, 6, 8, 5, 5, 3, 4, 3, 5, 6, 2, 2, 6, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0011951923370361328
ubo50,3,proactive,10,inf,176.0,100.0,600,,False,True,"[0, 6, 8, 8, 2, 1, 3, 11, 9, 8, 1, 5, 4, 3, 2, 9, 8, 10, 5, 1, 6, 2, 9, 8, 1, 1, 7, 10, 6, 3, 4, 7, 7, 9, 2, 1, 2, 8, 10, 8, 6, 4, 6, 5, 7, 6, 2, 2, 6, 4, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.001180887222290039
ubo50,3,proactive,10,inf,177.0,100.0,600,,False,True,"[0, 6, 8, 8, 1, 1, 4, 8, 11, 7, 1, 6, 6, 2, 4, 9, 9, 10, 6, 2, 6, 5, 10, 6, 2, 1, 3, 11, 8, 3, 8, 12, 3, 5, 1, 2, 1, 9, 10, 7, 6, 4, 6, 6, 7, 5, 4, 1, 3, 4, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.001220703125
ubo50,3,proactive,10,232.0,164.0,41.46341463414634,600,,True,True,"[0, 2, 8, 4, 1, 2, 5, 7, 11, 7, 1, 8, 2, 1, 5, 7, 7, 6, 8, 2, 4, 2, 9, 4, 2, 2, 6, 10, 5, 5, 7, 11, 4, 7, 1, 1, 1, 10, 11, 7, 5, 4, 2, 5, 5, 3, 4, 2, 2, 5, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0011570453643798828
ubo50,3,proactive,10,inf,185.0,100.0,600,,False,True,"[0, 6, 6, 5, 2, 2, 6, 8, 10, 8, 1, 9, 5, 1, 3, 9, 6, 7, 8, 1, 8, 4, 7, 8, 1, 1, 6, 11, 6, 5, 6, 6, 7, 6, 1, 1, 2, 9, 8, 12, 4, 2, 5, 7, 7, 5, 6, 2, 5, 8, 1, 0]","[0, 25, 0, 13, 11, 0, 94, 199, 177, 94, 73, 179, 165, 148, 88, 170, 160, 13, 140, 86, 103, 25, 49, 74, 138, 188, 140, 62, 110, 37, 3, 74, 170, 118, 19, 23, 60, 177, 127, 148, 42, 160, 13, 191, 211, 226, 31, 209, 199, 218, 21, 232]",600.2157142162323,0.0012221336364746094
ubo50,4,proactive,10,251.0,189.0,32.804232804232804,600,,True,True,"[0, 6, 8, 3, 2, 2, 5, 6, 5, 2, 1, 1, 5, 3, 4, 2, 6, 3, 8, 8, 4, 5, 2, 9, 4, 1, 1, 3, 1, 8, 5, 8, 1, 10, 12, 3, 9, 7, 10, 1, 5, 1, 2, 4, 8, 5, 1, 10, 5, 2, 11, 0]","[0, 127, 80, 2, 157, 0, 53, 2, 22, 118, 238, 33, 48, 127, 110, 185, 168, 97, 196, 157, 103, 207, 89, 180, 134, 242, 126, 193, 123, 196, 96, 70, 31, 37, 138, 150, 11, 218, 59, 241, 22, 241, 124, 243, 159, 243, 192, 227, 212, 239, 168, 251]",600.2491760253906,0.0011110305786132812
ubo50,4,proactive,10,251.0,197.0,27.411167512690355,600,,True,True,"[0, 8, 8, 4, 2, 1, 4, 5, 8, 4, 1, 3, 3, 4, 8, 2, 7, 5, 8, 10, 7, 2, 5, 6, 4, 1, 1, 1, 1, 11, 4, 7, 1, 10, 12, 6, 11, 9, 10, 1, 9, 1, 1, 4, 5, 6, 1, 11, 6, 1, 9, 0]","[0, 127, 80, 2, 157, 0, 53, 2, 22, 118, 238, 33, 48, 127, 110, 185, 168, 97, 196, 157, 103, 207, 89, 180, 134, 242, 126, 193, 123, 196, 96, 70, 31, 37, 138, 150, 11, 218, 59, 241, 22, 241, 124, 243, 159, 243, 192, 227, 212, 239, 168, 251]",600.2491760253906,0.0011548995971679688
ubo50,4,proactive,10,inf,194.0,100.0,600,,False,True,"[0, 6, 5, 2, 1, 1, 5, 8, 7, 5, 1, 1, 3, 3, 7, 5, 5, 4, 7, 9, 4, 3, 6, 7, 7, 1, 1, 3, 1, 6, 6, 11, 2, 9, 9, 5, 12, 6, 8, 1, 7, 1, 3, 3, 9, 8, 1, 7, 6, 2, 6, 0]","[0, 127, 80, 2, 157, 0, 53, 2, 22, 118, 238, 33, 48, 127, 110, 185, 168, 97, 196, 157, 103, 207, 89, 180, 134, 242, 126, 193, 123, 196, 96, 70, 31, 37, 138, 150, 11, 218, 59, 241, 22, 241, 124, 243, 159, 243, 192, 227, 212, 239, 168, 251]",600.2491760253906,0.0011048316955566406
ubo50,4,proactive,10,251.0,197.0,27.411167512690355,600,,True,True,"[0, 7, 8, 3, 1, 1, 6, 8, 7, 5, 1, 1, 2, 7, 5, 3, 4, 3, 7, 10, 5, 3, 4, 11, 6, 1, 1, 1, 1, 7, 5, 7, 2, 9, 11, 4, 11, 5, 11, 1, 7, 1, 3, 2, 9, 5, 1, 8, 4, 1, 12, 0]","[0, 127, 80, 2, 157, 0, 53, 2, 22, 118, 238, 33, 48, 127, 110, 185, 168, 97, 196, 157, 103, 207, 89, 180, 134, 242, 126, 193, 123, 196, 96, 70, 31, 37, 138, 150, 11, 218, 59, 241, 22, 241, 124, 243, 159, 243, 192, 227, 212, 239, 168, 251]",600.2491760253906,0.0011157989501953125
