instance_folder,instance_id,method,nr_samples,obj,obj_pi,rel_regret,time_limit_SAA,time_limit_pi,feasibility,feasibility_pi,real_durations,start_times,time_offline,time_online
ubo50,7,proactive,10,inf,153.0,100.0,600,60.0,False,True,"[0, 6, 11, 2, 2, 9, 1, 2, 2, 2, 9, 9, 8, 9, 6, 10, 5, 4, 2, 7, 7, 5, 5, 6, 9, 1, 5, 9, 1, 3, 6, 1, 1, 8, 1, 3, 2, 10, 9, 9, 3, 6, 2, 5, 1, 11, 3, 1, 3, 5, 5, 0]",,0.15708303451538086,0.0
ubo50,7,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 5, 10, 2, 1, 9, 1, 2, 1, 5, 8, 8, 11, 6, 7, 8, 5, 4, 6, 9, 6, 7, 8, 5, 10, 1, 4, 5, 1, 3, 9, 3, 1, 10, 1, 3, 3, 11, 6, 9, 1, 7, 2, 7, 1, 10, 2, 1, 1, 5, 5, 0]",,0.15708303451538086,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 4, 4, 5, 9, 4, 2, 6, 2, 8, 1, 7, 1, 1, 5, 3, 10, 4, 1, 9, 1, 5, 1, 6, 7, 1, 6, 12, 1, 8, 1, 1, 9, 5, 6, 1, 1, 2, 5, 2, 6, 3, 5, 4, 5, 1, 2, 3, 10, 5, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,169.0,100.0,600,60.0,False,True,"[0, 1, 6, 6, 8, 8, 4, 5, 8, 4, 9, 3, 8, 3, 1, 5, 2, 11, 6, 2, 9, 2, 2, 2, 5, 6, 1, 4, 7, 1, 6, 1, 2, 9, 2, 7, 1, 1, 1, 3, 2, 7, 3, 7, 8, 7, 1, 2, 2, 10, 5, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 4, 8, 8, 5, 5, 9, 6, 10, 1, 7, 3, 1, 2, 3, 11, 6, 1, 7, 1, 6, 2, 3, 4, 1, 8, 9, 1, 5, 1, 2, 6, 3, 10, 1, 2, 3, 5, 1, 6, 1, 8, 5, 7, 1, 3, 3, 11, 4, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 4, 5, 6, 6, 4, 2, 6, 4, 10, 1, 7, 2, 1, 5, 2, 6, 3, 2, 7, 2, 3, 2, 5, 7, 1, 5, 6, 1, 8, 1, 2, 10, 5, 10, 1, 3, 3, 4, 1, 11, 3, 5, 7, 4, 1, 3, 5, 9, 5, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 6, 4, 6, 6, 2, 6, 6, 5, 9, 3, 6, 3, 1, 3, 2, 7, 4, 2, 7, 2, 6, 2, 7, 7, 1, 5, 12, 1, 7, 1, 2, 10, 5, 11, 1, 2, 2, 3, 2, 8, 2, 8, 4, 7, 1, 3, 2, 8, 6, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,160.0,100.0,600,60.0,False,True,"[0, 1, 4, 2, 4, 6, 3, 2, 6, 4, 11, 1, 9, 2, 1, 3, 1, 12, 3, 2, 6, 1, 3, 2, 4, 7, 1, 5, 12, 1, 8, 1, 2, 6, 4, 9, 1, 1, 3, 5, 2, 8, 1, 7, 4, 3, 1, 2, 5, 6, 3, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,153.0,100.0,600,60.0,False,True,"[0, 1, 6, 6, 4, 8, 4, 5, 7, 2, 8, 3, 8, 3, 1, 3, 2, 6, 3, 1, 6, 2, 5, 2, 3, 6, 1, 5, 7, 1, 7, 1, 2, 9, 3, 9, 1, 3, 3, 4, 1, 9, 3, 5, 6, 6, 1, 2, 4, 10, 4, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 5, 4, 4, 6, 5, 6, 7, 4, 6, 2, 8, 3, 1, 4, 1, 10, 3, 2, 6, 2, 6, 2, 3, 4, 1, 5, 7, 1, 5, 1, 1, 10, 4, 7, 1, 2, 1, 3, 1, 10, 2, 8, 8, 5, 1, 1, 4, 7, 2, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 3, 2, 8, 5, 2, 6, 7, 4, 6, 3, 8, 2, 1, 4, 3, 8, 6, 2, 9, 2, 5, 1, 5, 3, 1, 4, 12, 1, 5, 1, 1, 7, 2, 10, 1, 2, 3, 5, 2, 8, 1, 8, 8, 5, 1, 3, 5, 9, 3, 0]",,600.4590981006622,0.0
ubo50,8,proactive,10,inf,inf,0.0,600,60.0,False,False,"[0, 1, 7, 6, 6, 8, 4, 3, 8, 5, 7, 3, 9, 1, 1, 4, 1, 8, 3, 2, 8, 1, 6, 1, 7, 3, 1, 8, 6, 1, 6, 1, 1, 8, 2, 10, 1, 3, 2, 6, 1, 6, 2, 5, 7, 4, 1, 3, 3, 6, 3, 0]",,600.4590981006622,0.0
ubo50,9,proactive,10,inf,182.0,100.0,600,,False,True,"[0, 9, 4, 5, 2, 3, 6, 4, 9, 1, 2, 2, 1, 6, 8, 2, 6, 4, 6, 6, 1, 2, 2, 1, 1, 6, 6, 9, 3, 1, 6, 3, 3, 7, 6, 11, 8, 1, 6, 1, 4, 1, 9, 1, 3, 11, 9, 11, 10, 2, 7, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0011148452758789062
ubo50,9,proactive,10,213.0,177.0,20.338983050847457,600,,True,True,"[0, 12, 5, 4, 2, 4, 6, 3, 5, 1, 3, 2, 1, 9, 6, 2, 5, 6, 9, 4, 1, 3, 2, 1, 1, 7, 5, 8, 3, 1, 12, 4, 5, 5, 5, 7, 6, 2, 4, 1, 2, 2, 9, 2, 2, 8, 7, 8, 7, 3, 11, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0009958744049072266
ubo50,9,proactive,10,213.0,176.0,21.022727272727273,600,,True,True,"[0, 11, 3, 3, 2, 6, 4, 5, 8, 1, 1, 1, 1, 7, 6, 2, 5, 4, 8, 2, 1, 3, 2, 1, 2, 4, 9, 11, 5, 2, 6, 5, 6, 6, 4, 11, 6, 2, 6, 2, 3, 2, 9, 2, 1, 6, 7, 8, 11, 4, 11, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0009779930114746094
ubo50,9,proactive,10,inf,170.0,100.0,600,,False,True,"[0, 9, 2, 5, 2, 5, 5, 5, 7, 1, 3, 2, 1, 6, 6, 2, 3, 4, 6, 6, 1, 2, 2, 1, 1, 6, 9, 6, 3, 2, 11, 3, 5, 8, 3, 9, 8, 2, 3, 1, 3, 1, 7, 2, 3, 9, 6, 11, 7, 5, 6, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0009930133819580078
ubo50,9,proactive,10,inf,170.0,100.0,600,,False,True,"[0, 10, 2, 5, 2, 5, 3, 3, 6, 1, 3, 2, 1, 8, 9, 1, 5, 6, 5, 2, 1, 3, 2, 1, 1, 7, 5, 9, 2, 2, 8, 5, 4, 6, 3, 12, 4, 1, 3, 1, 2, 1, 9, 2, 2, 6, 6, 8, 8, 5, 12, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0010061264038085938
ubo50,9,proactive,10,214.0,171.0,25.146198830409357,600,,True,True,"[0, 9, 2, 2, 2, 6, 6, 4, 6, 1, 2, 2, 1, 5, 6, 1, 3, 5, 9, 5, 1, 3, 1, 1, 1, 4, 8, 11, 3, 2, 12, 2, 3, 5, 2, 9, 4, 1, 2, 1, 5, 2, 6, 2, 1, 10, 10, 10, 8, 5, 11, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0009739398956298828
ubo50,9,proactive,10,inf,177.0,100.0,600,,False,True,"[0, 8, 2, 4, 2, 7, 7, 4, 6, 1, 1, 2, 1, 6, 9, 2, 4, 5, 9, 4, 1, 2, 2, 1, 2, 5, 7, 7, 5, 1, 12, 6, 5, 5, 2, 12, 5, 2, 3, 2, 2, 1, 5, 1, 1, 9, 8, 11, 6, 5, 9, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0010020732879638672
ubo50,9,proactive,10,inf,175.0,100.0,600,,False,True,"[0, 10, 3, 4, 2, 6, 4, 5, 7, 1, 2, 2, 1, 8, 6, 1, 7, 4, 5, 5, 1, 3, 1, 1, 2, 7, 8, 7, 3, 2, 6, 2, 6, 9, 3, 6, 8, 1, 3, 1, 3, 1, 7, 2, 1, 9, 6, 10, 6, 5, 12, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0010056495666503906
ubo50,9,proactive,10,inf,172.0,100.0,600,,False,True,"[0, 7, 2, 2, 2, 6, 5, 2, 7, 1, 3, 1, 1, 5, 6, 2, 7, 8, 9, 2, 1, 2, 1, 1, 2, 4, 8, 9, 3, 2, 12, 3, 7, 6, 3, 8, 5, 1, 6, 1, 5, 1, 6, 1, 1, 8, 8, 10, 7, 5, 10, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.0009772777557373047
ubo50,9,proactive,10,215.0,179.0,20.11173184357542,600,,True,True,"[0, 12, 5, 3, 2, 4, 5, 5, 9, 1, 2, 1, 1, 9, 6, 2, 5, 5, 6, 4, 1, 2, 1, 1, 1, 6, 8, 11, 4, 2, 7, 4, 5, 7, 2, 10, 7, 1, 6, 1, 5, 2, 6, 2, 2, 9, 7, 11, 9, 3, 6, 0]","[0, 50, 0, 12, 131, 0, 51, 57, 41, 77, 171, 120, 41, 111, 17, 37, 104, 5, 195, 174, 25, 35, 182, 202, 75, 62, 122, 140, 135, 33, 152, 78, 26, 84, 104, 26, 164, 154, 156, 180, 69, 133, 42, 195, 38, 204, 93, 204, 141, 179, 184, 213]",600.2148008346558,0.001020193099975586
ubo50,10,proactive,10,inf,159.0,100.0,600,,False,True,"[0, 2, 11, 2, 1, 5, 7, 2, 6, 10, 8, 6, 6, 8, 1, 2, 10, 11, 1, 1, 3, 1, 1, 1, 10, 3, 1, 4, 2, 4, 6, 2, 1, 2, 1, 2, 7, 6, 4, 2, 3, 3, 6, 3, 11, 3, 4, 6, 6, 1, 6, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0011529922485351562
ubo50,10,proactive,10,224.0,156.0,43.58974358974359,600,,True,True,"[0, 2, 9, 2, 2, 3, 7, 1, 5, 12, 8, 8, 6, 7, 3, 2, 7, 7, 1, 2, 4, 1, 2, 1, 7, 5, 1, 5, 3, 5, 9, 2, 1, 2, 1, 2, 6, 3, 4, 1, 5, 1, 11, 2, 9, 4, 5, 6, 6, 2, 5, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0010960102081298828
ubo50,10,proactive,10,inf,168.0,100.0,600,,False,True,"[0, 2, 12, 2, 1, 5, 9, 2, 8, 11, 8, 4, 10, 9, 2, 1, 8, 6, 1, 1, 3, 1, 1, 1, 11, 4, 1, 4, 3, 5, 7, 1, 1, 1, 1, 2, 9, 4, 6, 2, 3, 2, 12, 2, 9, 5, 4, 7, 10, 2, 6, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0011320114135742188
ubo50,10,proactive,10,224.0,154.0,45.45454545454545,600,,True,True,"[0, 1, 10, 1, 1, 3, 6, 1, 8, 12, 6, 6, 11, 7, 1, 1, 10, 9, 1, 2, 5, 2, 1, 1, 6, 5, 1, 5, 4, 2, 6, 2, 1, 1, 1, 2, 8, 4, 4, 2, 5, 1, 10, 3, 6, 4, 5, 5, 7, 2, 4, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0010881423950195312
ubo50,10,proactive,10,224.0,156.0,43.58974358974359,600,,True,True,"[0, 2, 11, 2, 1, 4, 10, 2, 6, 11, 9, 7, 6, 5, 2, 1, 8, 10, 1, 2, 3, 1, 2, 1, 7, 3, 1, 5, 5, 3, 6, 2, 1, 1, 1, 5, 6, 2, 4, 1, 5, 2, 6, 5, 6, 2, 3, 6, 7, 1, 5, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.001093149185180664
ubo50,10,proactive,10,inf,173.0,100.0,600,,False,True,"[0, 1, 6, 2, 1, 7, 8, 1, 7, 7, 7, 8, 6, 8, 3, 2, 10, 10, 1, 2, 5, 2, 2, 1, 11, 7, 1, 8, 3, 3, 9, 2, 1, 1, 1, 2, 6, 3, 5, 2, 5, 3, 7, 2, 12, 3, 3, 6, 11, 1, 6, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0011420249938964844
ubo50,10,proactive,10,224.0,163.0,37.423312883435585,600,,True,True,"[0, 2, 11, 1, 2, 5, 9, 1, 7, 10, 5, 6, 6, 7, 3, 1, 10, 6, 1, 2, 4, 1, 1, 1, 8, 3, 1, 5, 2, 2, 7, 1, 1, 2, 1, 2, 9, 6, 6, 2, 5, 2, 9, 2, 6, 3, 5, 6, 11, 1, 5, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0010991096496582031
ubo50,10,proactive,10,224.0,162.0,38.27160493827161,600,,True,True,"[0, 2, 6, 2, 2, 6, 10, 1, 8, 8, 5, 6, 6, 6, 3, 2, 12, 6, 1, 2, 3, 2, 2, 1, 11, 4, 1, 4, 5, 4, 7, 1, 1, 1, 1, 3, 6, 3, 3, 1, 5, 3, 12, 3, 6, 3, 4, 7, 8, 2, 6, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0010900497436523438
ubo50,10,proactive,10,inf,162.0,100.0,600,,False,True,"[0, 2, 12, 1, 1, 4, 9, 1, 7, 6, 8, 4, 9, 8, 3, 2, 8, 10, 1, 1, 2, 2, 1, 1, 8, 6, 1, 6, 2, 4, 9, 3, 1, 2, 1, 5, 9, 2, 2, 1, 3, 2, 8, 4, 6, 3, 5, 5, 9, 2, 5, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0011467933654785156
ubo50,10,proactive,10,inf,162.0,100.0,600,,False,True,"[0, 1, 6, 1, 2, 4, 6, 1, 5, 9, 5, 6, 9, 9, 2, 2, 6, 8, 1, 2, 3, 2, 1, 1, 8, 7, 1, 7, 3, 3, 10, 1, 1, 2, 1, 5, 7, 2, 3, 1, 5, 3, 7, 4, 10, 2, 4, 5, 9, 2, 6, 0]","[0, 32, 9, 0, 173, 34, 137, 0, 49, 163, 49, 107, 21, 156, 203, 70, 94, 125, 58, 115, 72, 198, 77, 190, 59, 2, 33, 41, 197, 77, 82, 177, 177, 117, 196, 151, 106, 119, 204, 175, 191, 148, 21, 185, 213, 220, 180, 203, 125, 211, 213, 224]",600.2419099807739,0.0011110305786132812
