,instance_name,iteration,makespan_stnu,makespan_lb,time_initial_cp,time_build_stnu,time_dc_checking,time_rte,time_cp_lb,status,schedule_feasibility
175,j10_PSP_59,0,inf,inf,0.03283810615539551,0.0056340694427490234,0.18473482131958008,0.0,0,feasible_but_not_dc,
176,j10_PSP_60,0,inf,inf,0.033792734146118164,0.005463123321533203,0.18237090110778809,0.0,0,feasible_but_not_dc,
177,j10_PSP_61,0,inf,inf,0.03255915641784668,0.0,0.0,0.0,0,infeasible,
178,j10_PSP_62,0,inf,inf,0.05702829360961914,0.007818937301635742,0.1862809658050537,0.0,0,feasible_but_not_dc,
179,j10_PSP_63,0,inf,inf,0.06752681732177734,0.006104946136474609,0.18522214889526367,0.0,0,feasible_but_not_dc,
180,j10_PSP_64,0,inf,inf,0.06690382957458496,0.0068280696868896484,0.1932361125946045,0.0,0,feasible_but_not_dc,
181,j10_PSP_65,0,inf,inf,0.15901899337768555,0.00680088996887207,0.19417715072631836,0.0,0,feasible_but_not_dc,
182,j10_PSP_66,0,inf,inf,0.03478097915649414,0.0,0.0,0.0,0,infeasible,
183,j10_PSP_67,0,inf,inf,0.03170013427734375,0.0,0.0,0.0,0,infeasible,
184,j10_PSP_68,0,inf,inf,0.031546831130981445,0.0,0.0,0.0,0,infeasible,
185,j10_PSP_69,0,inf,inf,0.03459286689758301,0.0060231685638427734,0.18502497673034668,0.0,0,feasible_but_not_dc,
186,j10_PSP_70,0,inf,inf,0.0862729549407959,0.006766080856323242,0.18953394889831543,0.0,0,feasible_but_not_dc,
187,j10_PSP_71,0,inf,inf,0.032034873962402344,0.0,0.0,0.0,0,infeasible,
188,j10_PSP_72,0,inf,inf,0.031553030014038086,0.0,0.0,0.0,0,infeasible,
189,j10_PSP_73,0,inf,inf,0.03595995903015137,0.0059468746185302734,0.18383502960205078,0.0,0,feasible_but_not_dc,
190,j10_PSP_74,0,inf,inf,0.03127408027648926,0.0,0.0,0.0,0,infeasible,
191,j10_PSP_75,0,27,26,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.002694845199584961,0.03327202796936035,feasible_and_dc,True
192,j10_PSP_75,1,28,28,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.0024728775024414062,0.032946109771728516,feasible_and_dc,True
193,j10_PSP_75,2,26,25,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.0025207996368408203,0.03273582458496094,feasible_and_dc,True
194,j10_PSP_75,3,26,24,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.0024747848510742188,0.03239703178405762,feasible_and_dc,True
195,j10_PSP_75,4,27,27,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.0025069713592529297,0.032923221588134766,feasible_and_dc,True
196,j10_PSP_75,5,26,25,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.002621173858642578,0.03453803062438965,feasible_and_dc,True
197,j10_PSP_75,6,27,27,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.002635955810546875,0.03462982177734375,feasible_and_dc,True
198,j10_PSP_75,7,25,25,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.0025322437286376953,0.03305697441101074,feasible_and_dc,True
199,j10_PSP_75,8,27,26,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.002586841583251953,0.03313612937927246,feasible_and_dc,True
200,j10_PSP_75,9,25,23,0.03348183631896973,0.00586700439453125,0.18914198875427246,0.002704143524169922,0.03372812271118164,feasible_and_dc,True
201,j10_PSP_76,0,inf,inf,0.030727148056030273,0.0,0.0,0.0,0,infeasible,
202,j10_PSP_77,0,57,51,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0026869773864746094,0.0676419734954834,feasible_and_dc,True
203,j10_PSP_77,1,56,53,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0025129318237304688,0.052969932556152344,feasible_and_dc,True
204,j10_PSP_77,2,53,46,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0024771690368652344,0.05181074142456055,feasible_and_dc,True
205,j10_PSP_77,3,57,51,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.002476930618286133,0.053435325622558594,feasible_and_dc,True
206,j10_PSP_77,4,54,50,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0025110244750976562,0.08099007606506348,feasible_and_dc,True
207,j10_PSP_77,5,49,45,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.002486705780029297,0.06705904006958008,feasible_and_dc,True
208,j10_PSP_77,6,65,55,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0025169849395751953,0.06351494789123535,feasible_and_dc,True
209,j10_PSP_77,7,60,55,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.002456188201904297,0.06443500518798828,feasible_and_dc,True
210,j10_PSP_77,8,52,44,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0024979114532470703,0.046914100646972656,feasible_and_dc,True
211,j10_PSP_77,9,56,51,0.06073284149169922,0.006872653961181641,0.18811821937561035,0.0025777816772460938,0.05343508720397949,feasible_and_dc,True
212,j10_PSP_78,0,28,27,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.002593994140625,0.03408098220825195,feasible_and_dc,True
213,j10_PSP_78,1,28,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.0024509429931640625,0.03402519226074219,feasible_and_dc,True
214,j10_PSP_78,2,28,27,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.002507925033569336,0.036360979080200195,feasible_and_dc,True
215,j10_PSP_78,3,28,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.0024690628051757812,0.03423309326171875,feasible_and_dc,True
216,j10_PSP_78,4,29,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.0024819374084472656,0.03423118591308594,feasible_and_dc,True
217,j10_PSP_78,5,28,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.002499103546142578,0.03558611869812012,feasible_and_dc,True
218,j10_PSP_78,6,29,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.0024628639221191406,0.03344607353210449,feasible_and_dc,True
219,j10_PSP_78,7,28,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.0027968883514404297,0.03394269943237305,feasible_and_dc,True
220,j10_PSP_78,8,29,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.002489805221557617,0.033512115478515625,feasible_and_dc,True
221,j10_PSP_78,9,29,26,0.03379702568054199,0.0060007572174072266,0.18769407272338867,0.002519845962524414,0.03360414505004883,feasible_and_dc,True
222,j10_PSP_79,0,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.0023941993713378906,0.03721308708190918,feasible_and_dc,True
223,j10_PSP_79,1,33,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.0022802352905273438,0.03407120704650879,feasible_and_dc,True
224,j10_PSP_79,2,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.0022649765014648438,0.03381514549255371,feasible_and_dc,True
225,j10_PSP_79,3,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.002215147018432617,0.03404498100280762,feasible_and_dc,True
226,j10_PSP_79,4,33,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.0022830963134765625,0.03472018241882324,feasible_and_dc,True
227,j10_PSP_79,5,32,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.002285003662109375,0.034513235092163086,feasible_and_dc,True
228,j10_PSP_79,6,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.0023779869079589844,0.03346419334411621,feasible_and_dc,True
229,j10_PSP_79,7,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.002316713333129883,0.0322721004486084,feasible_and_dc,True
230,j10_PSP_79,8,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.002223968505859375,0.03192615509033203,feasible_and_dc,True
231,j10_PSP_79,9,30,30,0.03302502632141113,0.005463123321533203,0.1911618709564209,0.002215147018432617,0.03229093551635742,feasible_and_dc,True
232,j10_PSP_80,0,inf,inf,0.035067081451416016,0.006604194641113281,0.1930530071258545,0.0,0,feasible_but_not_dc,
233,j10_PSP_81,0,inf,NotImplementedYet,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.001461029052734375,NotImplementedYet,feasible_and_dc_but_rte_error,
234,j10_PSP_81,1,19,17,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.002135753631591797,0.034010887145996094,feasible_and_dc,True
235,j10_PSP_81,2,21,19,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.002176046371459961,0.034874916076660156,feasible_and_dc,True
236,j10_PSP_81,3,20,16,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.0021181106567382812,0.03362607955932617,feasible_and_dc,True
237,j10_PSP_81,4,19,18,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.002134084701538086,0.03350400924682617,feasible_and_dc,True
238,j10_PSP_81,5,18,17,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.0021467208862304688,0.03408098220825195,feasible_and_dc,True
239,j10_PSP_81,6,21,17,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.0021009445190429688,0.035096168518066406,feasible_and_dc,True
240,j10_PSP_81,7,22,21,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.0021648406982421875,0.0358738899230957,feasible_and_dc,True
241,j10_PSP_81,8,23,19,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.0021941661834716797,0.03328585624694824,feasible_and_dc,True
242,j10_PSP_81,9,20,19,0.03888893127441406,0.006169319152832031,0.18496370315551758,0.002079010009765625,0.03310227394104004,feasible_and_dc,True
243,j10_PSP_82,0,inf,inf,0.03232002258300781,0.00632023811340332,0.18282198905944824,0.0,0,feasible_but_not_dc,
244,j10_PSP_83,0,inf,inf,0.03505706787109375,0.007370948791503906,0.18702101707458496,0.0,0,feasible_but_not_dc,
245,j10_PSP_84,0,48,48,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0024449825286865234,0.03479599952697754,feasible_and_dc,True
246,j10_PSP_84,1,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0025091171264648438,0.03346824645996094,feasible_and_dc,True
247,j10_PSP_84,2,49,48,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.002410888671875,0.034150123596191406,feasible_and_dc,True
248,j10_PSP_84,3,49,49,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0025031566619873047,0.03390312194824219,feasible_and_dc,True
249,j10_PSP_84,4,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.002457857131958008,0.03625607490539551,feasible_and_dc,True
250,j10_PSP_84,5,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0025119781494140625,0.03370523452758789,feasible_and_dc,True
251,j10_PSP_84,6,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.002427816390991211,0.03364205360412598,feasible_and_dc,True
252,j10_PSP_84,7,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0024766921997070312,0.03370785713195801,feasible_and_dc,True
253,j10_PSP_84,8,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0024900436401367188,0.03340268135070801,feasible_and_dc,True
254,j10_PSP_84,9,47,47,0.034461021423339844,0.007565975189208984,0.1743319034576416,0.0024170875549316406,0.03455686569213867,feasible_and_dc,True
255,j10_PSP_85,0,inf,inf,0.034327030181884766,0.005276918411254883,0.19627904891967773,0.0,0,feasible_but_not_dc,
256,j10_PSP_86,0,42,41,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002634763717651367,0.03683805465698242,feasible_and_dc,True
257,j10_PSP_86,1,41,40,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.0026121139526367188,0.03624415397644043,feasible_and_dc,True
258,j10_PSP_86,2,43,40,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002471923828125,0.03594398498535156,feasible_and_dc,True
259,j10_PSP_86,3,44,41,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002457141876220703,0.034707069396972656,feasible_and_dc,True
260,j10_PSP_86,4,46,43,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.0024271011352539062,0.03669881820678711,feasible_and_dc,True
261,j10_PSP_86,5,47,40,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.0024781227111816406,0.03501105308532715,feasible_and_dc,True
262,j10_PSP_86,6,48,41,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002534151077270508,0.03533482551574707,feasible_and_dc,True
263,j10_PSP_86,7,44,40,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002511262893676758,0.034589290618896484,feasible_and_dc,True
264,j10_PSP_86,8,44,41,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.002519845962524414,0.03506898880004883,feasible_and_dc,True
265,j10_PSP_86,9,42,41,0.03372311592102051,0.0059010982513427734,0.18581295013427734,0.0025780200958251953,0.03488898277282715,feasible_and_dc,True
266,j10_PSP_87,0,inf,inf,0.03450918197631836,0.0063822269439697266,0.18603992462158203,0.0,0,feasible_but_not_dc,
267,j10_PSP_88,0,inf,inf,0.05291390419006348,0.006540060043334961,0.18373608589172363,0.0,0,feasible_but_not_dc,
268,j10_PSP_89,0,inf,inf,0.035472869873046875,0.0072557926177978516,0.18623113632202148,0.0,0,feasible_but_not_dc,
269,j10_PSP_90,0,inf,inf,0.033937931060791016,0.00645899772644043,0.18063712120056152,0.0,0,feasible_but_not_dc,
270,j10_PSP_91,0,inf,inf,0.034440040588378906,0.005450010299682617,0.1796870231628418,0.0,0,feasible_but_not_dc,
271,j10_PSP_92,0,inf,inf,0.03008103370666504,0.0,0.0,0.0,0,infeasible,
272,j10_PSP_93,0,inf,inf,0.029413223266601562,0.0,0.0,0.0,0,infeasible,
273,j10_PSP_94,0,inf,inf,0.032063961029052734,0.004926204681396484,0.18320488929748535,0.0,0,feasible_but_not_dc,
274,j10_PSP_95,0,48,48,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0024988651275634766,0.04820871353149414,feasible_and_dc,True
275,j10_PSP_95,1,49,48,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0022859573364257812,0.03431820869445801,feasible_and_dc,True
276,j10_PSP_95,2,46,46,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.002321958541870117,0.05148434638977051,feasible_and_dc,True
277,j10_PSP_95,3,46,46,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.002395153045654297,0.037854909896850586,feasible_and_dc,True
278,j10_PSP_95,4,45,39,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0023369789123535156,0.03635096549987793,feasible_and_dc,True
279,j10_PSP_95,5,42,36,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0024566650390625,0.03437614440917969,feasible_and_dc,True
280,j10_PSP_95,6,42,42,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0022678375244140625,0.033609867095947266,feasible_and_dc,True
281,j10_PSP_95,7,46,44,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.002289295196533203,0.048501014709472656,feasible_and_dc,True
282,j10_PSP_95,8,47,42,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.0023148059844970703,0.03368186950683594,feasible_and_dc,True
283,j10_PSP_95,9,47,46,0.045858144760131836,0.0054531097412109375,0.18680810928344727,0.002373218536376953,0.03293490409851074,feasible_and_dc,True
284,j10_PSP_96,0,49,44,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.0024302005767822266,0.03440213203430176,feasible_and_dc,True
285,j10_PSP_96,1,53,42,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.002315044403076172,0.03413891792297363,feasible_and_dc,True
286,j10_PSP_96,2,49,43,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.0023288726806640625,0.04863405227661133,feasible_and_dc,True
287,j10_PSP_96,3,53,45,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.002274751663208008,0.03340911865234375,feasible_and_dc,True
288,j10_PSP_96,4,54,51,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.0023190975189208984,0.03780817985534668,feasible_and_dc,True
289,j10_PSP_96,5,52,38,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.002328157424926758,0.03198599815368652,feasible_and_dc,True
290,j10_PSP_96,6,48,37,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.0022902488708496094,0.03194999694824219,feasible_and_dc,True
291,j10_PSP_96,7,52,49,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.002271890640258789,0.043222904205322266,feasible_and_dc,True
292,j10_PSP_96,8,48,37,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.002401590347290039,0.033560991287231445,feasible_and_dc,True
293,j10_PSP_96,9,49,42,0.04809403419494629,0.00592494010925293,0.18885493278503418,0.0023169517517089844,0.034957170486450195,feasible_and_dc,True
294,j10_PSP_97,0,inf,inf,0.03696107864379883,0.004943132400512695,0.1844959259033203,0.0,0,feasible_but_not_dc,
295,j10_PSP_98,0,inf,inf,0.030752182006835938,0.0,0.0,0.0,0,infeasible,
296,j10_PSP_99,0,inf,inf,0.03286027908325195,0.006560087203979492,0.18297505378723145,0.0,0,feasible_but_not_dc,
297,j10_PSP_100,0,inf,inf,0.035325050354003906,0.007117033004760742,0.1922597885131836,0.0,0,feasible_but_not_dc,
298,j10_PSP_101,0,inf,inf,0.035594940185546875,0.0066869258880615234,0.18668699264526367,0.0,0,feasible_but_not_dc,
299,j10_PSP_102,0,inf,inf,0.036724090576171875,0.005238771438598633,0.1906752586364746,0.0,0,feasible_but_not_dc,
300,j10_PSP_103,0,20,16,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.0022771358489990234,0.03529095649719238,feasible_and_dc,True
301,j10_PSP_103,1,19,18,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002177715301513672,0.035092830657958984,feasible_and_dc,True
302,j10_PSP_103,2,18,16,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002143383026123047,0.033883094787597656,feasible_and_dc,True
303,j10_PSP_103,3,18,17,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002161741256713867,0.03454995155334473,feasible_and_dc,True
304,j10_PSP_103,4,17,15,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002115011215209961,0.03463864326477051,feasible_and_dc,True
305,j10_PSP_103,5,19,17,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.0022668838500976562,0.03461503982543945,feasible_and_dc,True
306,j10_PSP_103,6,21,18,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.0021529197692871094,0.03360891342163086,feasible_and_dc,True
307,j10_PSP_103,7,18,17,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.0021839141845703125,0.03376603126525879,feasible_and_dc,True
308,j10_PSP_103,8,17,16,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002218961715698242,0.035498857498168945,feasible_and_dc,True
309,j10_PSP_103,9,18,18,0.03464007377624512,0.00597691535949707,0.18657398223876953,0.002151012420654297,0.08006596565246582,feasible_and_dc,True
310,j10_PSP_104,0,32,32,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022821426391601562,0.03570914268493652,feasible_and_dc,True
311,j10_PSP_104,1,31,31,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022068023681640625,0.03412199020385742,feasible_and_dc,True
312,j10_PSP_104,2,31,30,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022242069244384766,0.03408169746398926,feasible_and_dc,True
313,j10_PSP_104,3,30,30,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.002233743667602539,0.03576016426086426,feasible_and_dc,True
314,j10_PSP_104,4,33,33,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022971630096435547,0.036440134048461914,feasible_and_dc,True
315,j10_PSP_104,5,31,31,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022420883178710938,0.03442096710205078,feasible_and_dc,True
316,j10_PSP_104,6,31,31,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022161006927490234,0.03400397300720215,feasible_and_dc,True
317,j10_PSP_104,7,31,31,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0022017955780029297,0.033553361892700195,feasible_and_dc,True
318,j10_PSP_104,8,31,31,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.002190828323364258,0.035034894943237305,feasible_and_dc,True
319,j10_PSP_104,9,31,29,0.03551006317138672,0.005474090576171875,0.19313406944274902,0.0021979808807373047,0.03387808799743652,feasible_and_dc,True
320,j10_PSP_105,0,26,19,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.002429962158203125,0.03452634811401367,feasible_and_dc,True
321,j10_PSP_105,1,26,20,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0023081302642822266,0.03384089469909668,feasible_and_dc,True
322,j10_PSP_105,2,23,18,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0022537708282470703,0.036377906799316406,feasible_and_dc,True
323,j10_PSP_105,3,24,24,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0023398399353027344,0.06638097763061523,feasible_and_dc,True
324,j10_PSP_105,4,26,20,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0024230480194091797,0.034841060638427734,feasible_and_dc,True
325,j10_PSP_105,5,23,22,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.002315998077392578,0.06274127960205078,feasible_and_dc,True
326,j10_PSP_105,6,23,18,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0022928714752197266,0.03409695625305176,feasible_and_dc,True
327,j10_PSP_105,7,24,19,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0023040771484375,0.03467607498168945,feasible_and_dc,True
328,j10_PSP_105,8,24,23,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0024187564849853516,0.04166388511657715,feasible_and_dc,True
329,j10_PSP_105,9,23,18,0.06386399269104004,0.006680727005004883,0.18862676620483398,0.0024340152740478516,0.03433108329772949,feasible_and_dc,True
330,j10_PSP_106,0,inf,inf,0.03447127342224121,0.005526065826416016,0.1883089542388916,0.0,0,feasible_but_not_dc,
331,j10_PSP_107,0,44,44,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.002360105514526367,0.034668684005737305,feasible_and_dc,True
332,j10_PSP_107,1,44,44,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0022170543670654297,0.03322887420654297,feasible_and_dc,True
333,j10_PSP_107,2,43,43,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0022382736206054688,0.033393144607543945,feasible_and_dc,True
334,j10_PSP_107,3,43,43,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.002415895462036133,0.03390693664550781,feasible_and_dc,True
335,j10_PSP_107,4,46,46,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0023260116577148438,0.03542208671569824,feasible_and_dc,True
336,j10_PSP_107,5,46,46,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.002483844757080078,0.034628868103027344,feasible_and_dc,True
337,j10_PSP_107,6,45,45,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0024139881134033203,0.034898996353149414,feasible_and_dc,True
338,j10_PSP_107,7,47,47,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0023081302642822266,0.03349709510803223,feasible_and_dc,True
339,j10_PSP_107,8,47,47,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.0022940635681152344,0.0330357551574707,feasible_and_dc,True
340,j10_PSP_107,9,47,47,0.03386282920837402,0.005338191986083984,0.19040894508361816,0.002276897430419922,0.033479928970336914,feasible_and_dc,True
341,j10_PSP_108,0,inf,inf,0.03126716613769531,0.0,0.0,0.0,0,infeasible,
342,j10_PSP_109,0,inf,inf,0.030118227005004883,0.0,0.0,0.0,0,infeasible,
343,j10_PSP_110,0,inf,inf,0.03506612777709961,0.006793975830078125,0.19593214988708496,0.0,0,feasible_but_not_dc,
344,j10_PSP_111,0,34,30,0.03497314453125,0.006475925445556641,0.18381476402282715,0.002223968505859375,0.035536766052246094,feasible_and_dc,True
345,j10_PSP_111,1,34,30,0.03497314453125,0.006475925445556641,0.18381476402282715,0.0020661354064941406,0.0354001522064209,feasible_and_dc,True
346,j10_PSP_111,2,33,31,0.03497314453125,0.006475925445556641,0.18381476402282715,0.0021860599517822266,0.03683209419250488,feasible_and_dc,True
